lexeme	ai1P	ai1S	ai2P	ai2S	ai3P	ai3S	fi1P	fi1S	fi2P	fi2S	fi3P	fi3S	ii1P	ii1S	ii2P	ii2S	ii3P	ii3S	inf	is1P	is1S	is2P	is2S	is3P	is3S	pI1P	pI2P	pI2S	pP	pc1P	pc1S	pc2P	pc2S	pc3P	pc3S	pi1P	pi1S	pi2P	pi2S	pi3P	pi3S	ppFP	ppFS	ppMP	ppMS	ps1P	ps1S	ps2P	ps2S	ps3P	ps3S
cogner		0.192855174947			0.183671595188	2.03875470658		0.0642850583157	0.0367343190376		0.101019377353	0.045917898797		0.59693268436			0.881623656901	4.94076591055	15.0427036459							0.183671595188	0.385710349894	14.390669483	3.37955735146		0.045917898797			0.00918357975939	0.321425291579	0.183671595188	14.390669483	0.385710349894	1.15713104968	1.5612085591	14.390669483	0.0642850583157	1.39590412343	0.257140233263	8.98154100468						14.390669483
cogérer																																																			
cohabiter						2.95358649789									0.84388185654		21.94092827	5.90717299578	35.864978903															0.84388185654						12.2362869198	19.4092827004										
cohériter																																																			
coiffer		0.779094302873			0.113617919169	2.32105177731				0.113617919169	0.0162311313099	0.0649245252394		0.503165070605	0.324622626197	0.503165070605	0.762863171563	4.56094789807	10.8099334524						0.113617919169		0.762863171563	8.09933452362	2.1425093329				0.340853757507		0.243466969648		8.09933452362	0.762863171563	0.990099009901	1.03879240383	8.09933452362	3.34361304983	15.3384190878	9.86852783639	19.8831358546						
coincer					0.06365951255	0.627500909422	0.0454710803929	0.691160421972			0.0818479447072	0.8912331757		0.200072753729	0.00909421607857		0.372862859222	1.20043652237	13.1866133139							0.0454710803929	0.454710803929	6.63877773736	0.472899236086		0.0363768643143	0.00909421607857			0.145507457257		6.63877773736	0.454710803929	0.181884321571	0.736631502364	6.63877773736	1.66424154238	12.4772644598	8.89414332485	30.5020007275						6.63877773736
cokéfier																																																			
collaborer		0.536552649229				0.469483568075	1.07310529846	0.469483568075	0.603621730382			0.804828973843	0.469483568075	1.14017437961		1.14017437961	0.670690811536	4.82897384306	32.6626425218							1.74379610999	2.68276324614	12.2736418511	2.54862508384					0.536552649229		1.74379610999	12.2736418511	2.68276324614	0.737759892689	5.6338028169	12.2736418511										
collationner																			27.7777777778																		25.0				25.0			22.2222222222							
collecter																		1.37362637363	40.6593406593								0.274725274725		4.94505494505							2.47252747253	12.3626373626				12.3626373626	1.37362637363	3.02197802198	6.04395604396	15.1098901099						
collectionner						0.363825363825							0.363825363825	4.20997920998		4.20997920998	1.09147609148	10.2910602911	9.30353430353								1.71517671518	18.9189189189	1.09147609148							0.2079002079	18.9189189189	1.71517671518	3.06652806653	2.23492723493	18.9189189189	0.935550935551		0.727650727651	1.71517671518						
coller		0.315432843958		0.0545192569804	0.13240390981	1.9159624596		0.280384750185	0.0233653958487	0.0116826979244	0.144086607734	0.377740566221	0.136298142451	0.225865493205	0.0194711632073	0.225865493205	1.51485649753	5.91923361502	8.83601386347							0.109038513961	0.759375365084	12.1071692823	1.47980840375		0.093461583395		0.093461583395		0.245336656412	0.109038513961	12.1071692823	0.759375365084	0.767163830367	1.7757700845	12.1071692823	3.41134779392	5.32341602087	5.20269480899	10.5416877604				0.767163830367		12.1071692823
colleter																			37.2881355932									12.7118644068													12.7118644068			11.8644067797	25.4237288136						
colliger																																																			
colmater														1.85185185185			1.85185185185	7.14285714286	27.2486772487							0.26455026455	0.26455026455	13.4920634921	2.1164021164												13.4920634921	8.99470899471	12.4338624339	1.85185185185	8.99470899471						
coloniser					4.01785714286													6.25	28.125							0.892857142857									0.446428571429	0.892857142857		0.446428571429		1.78571428571	6.69642857143	0.892857142857	14.7321428571	9.82142857143	25.0						
colorer		0.601891659501			1.71969045572	6.96474634566											4.64316423044	13.3276010318	7.22269991402								0.687876182287	9.80223559759	2.40756663801											4.72914875322	9.80223559759	8.42648323302	11.4359415305	3.52536543422	14.7033533964						
colorier																	1.00286532951	3.00859598854	13.323782235								2.43553008596	2.00573065903									2.00573065903	2.43553008596		1.14613180516	2.00573065903	22.2063037249	13.1805157593	17.1919770774	18.0515759312						
coloriser																																													100.0						
colporter						2.34899328859						2.34899328859					4.69798657718	22.8187919463	28.1879194631							0.671140939597		7.38255033557	7.04697986577							0.671140939597			2.34899328859	1.0067114094	7.38255033557	3.02013422819	5.03355704698		5.03355704698						
coltiner						2.44328097731								3.83944153578				2.79232111693	29.6684118674									13.2635253054	2.44328097731								13.2635253054	0.174520069808	6.4572425829	1.39616055846	13.2635253054		1.91972076789	2.44328097731	6.63176265271						
combattre					0.192003614186	0.282358256155	0.666365484527	0.666365484527	0.214592274678	0.214592274678	0.237180935171	0.790603117235	0.192003614186	0.350124237633	0.124237632708	0.350124237633	2.17980573752	2.08945109555	43.9688276485						0.101648972216	1.88615315112	2.1007454258	2.8348768918	4.96950530834		0.112943302462	0.0225886604924	0.112943302462	0.0451773209849	0.158120623447	1.88615315112	2.8348768918	2.1007454258	2.8348768918	4.68714705218	7.33002032979	0.203297944432	0.553422182065	0.643776824034	11.3620962277		0.32753557714		0.0451773209849		0.32753557714
combiner						0.604686318972	0.151171579743										3.62811791383	5.89569160998	22.4489795918								0.604686318972	8.61678004535	7.70975056689					0.529100529101	0.0755857898715	0.604686318972	8.61678004535	0.604686318972	0.302343159486	3.40136054422	8.61678004535	1.36054421769	6.19803476946	2.04081632653	17.9894179894						
combler					0.313479623824	1.43304970891		0.246305418719	0.0447828034035		0.626959247649	0.761307657859		0.179131213614		0.179131213614	1.09717868339	9.35960591133	23.4437975817						0.156739811912	0.0447828034035	1.41065830721	10.3448275862	0.962830273175		0.179131213614			0.604567845947	0.313479623824		10.3448275862	1.41065830721	0.626959247649	1.07478728168	10.3448275862	0.694133452754	6.73981191223	4.56784594716	12.4944021496						
commander		0.245865884126			0.400523456398	4.10833961217	0.0396557877622	0.440179244161	0.0872427330769	0.166554308601	0.0317246302098	0.333108617203	0.0634492604196	0.428282507832	0.154657572273	0.428282507832	0.769322282587	4.66352064084	9.93377483444						0.0555181028671	0.301383986993	1.26105405084	13.4076218424	3.72764404965						0.0951738906293	0.301383986993	13.4076218424	1.26105405084	0.737597652377	1.49502319864	13.4076218424	0.693976285839	1.72106118888	0.951738906293	10.7348217472				0.737597652377		13.4076218424
commanditer																			21.0526315789																		6.31578947368		10.5263157895		6.31578947368	1.05263157895	10.5263157895		44.2105263158						
commencer	0.0389909392484	0.457988810219		0.00866465316631	0.635614200129	3.42253800069	0.104594741793	0.133064316483	0.0358964202604	0.0457988810219	0.100881319008	0.407857602614	0.134921027875	1.30650591672	0.0773629746992	1.30650591672	1.30774372432	5.09667277318	8.35582017131						0.0544635341882	1.08246274199	1.22481061544	13.9878447294	0.667797197604	0.00866465316631	0.10026241521	0.00371342278556	0.10026241521	0.0445610734267	0.135539931673	1.08246274199	13.9878447294	1.22481061544	1.17653611923	1.58068029905	13.9878447294	0.0488934000099	0.368866663366	0.0600336683666	10.9298410655				1.17653611923		13.9878447294
commenter		0.467445742905				10.2838063439		0.267111853088				0.267111853088	1.13522537563	0.701168614357		0.701168614357	2.70450751252	11.5191986644	16.3939899833								1.73622704508	10.9515859766	5.64273789649						0.0333889816361		10.9515859766	1.73622704508		2.30383973289	10.9515859766	1.60267111853	2.73789649416	1.90317195326	5.00834724541						
commercer															0.436681222707			9.17030567686	20.5240174672										26.2008733624							3.05676855895	17.903930131			4.80349344978	17.903930131										
commercialiser												1.47058823529							47.0588235294																										51.4705882353						
commettre		48.6209964413			0.311387900356	1.12322064057		0.567170818505	0.0444839857651	0.444839857651		0.34475088968	0.155693950178	0.52268683274	0.0667259786477	0.52268683274	0.578291814947	1.0787366548	20.7740213523						0.077846975089	0.378113879004	0.911921708185	1.67927046263	0.455960854093		0.200177935943		0.200177935943	0.333629893238	0.556049822064	0.378113879004	1.67927046263	0.911921708185	1.67927046263	2.05738434164	5.27135231317	3.90346975089	3.14724199288				0.489323843416		0.0444839857651		0.489323843416
commissionner																																													100.0						
commotionner																																			10.1449275362								31.884057971	21.7391304348	36.231884058						
commuer														6.86274509804					14.7058823529										6.86274509804											0.980392156863			68.6274509804		1.96078431373						
communier					0.782122905028	0.782122905028	0.782122905028				0.782122905028			5.02793296089			6.03351955307	4.80446927374	36.9832402235		0.782122905028						2.01117318436	9.94413407821	5.36312849162							0.111731843575	9.94413407821	2.01117318436		3.91061452514	9.94413407821										
communiquer		0.336530371866			0.235571260306	1.81726400808	0.2523977789	0.134612148746	0.0336530371866		0.168265185933	0.353356890459	0.370183409053	0.353356890459	0.15143866734	0.353356890459	1.98552919401	4.62729261316	35.9919232711					0.117785630153	0.336530371866	0.757193336699	1.4975601548	10.3314824163	2.30523304728					0.134612148746	0.235571260306	0.757193336699	10.3314824163	1.4975601548	0.336530371866	3.80279320209	10.3314824163	0.2523977789	1.78361097089	1.17785630153	6.84839306747						
commuter																			25.0									25.0									25.0				25.0										
commémorer													0.429184549356					6.00858369099	55.364806867										13.30472103							1.71673819742				6.43776824034	16.3090128755				0.429184549356						
commérer																		72.7272727273	27.2727272727																																
comparaître						4.97427101201	1.20068610635		2.91595197256			2.74442538593					4.63121783877	0.171526586621	55.7461406518										2.40137221269						1.37221269297	0.171526586621	8.74785591767		8.74785591767	0.343053173242	5.66037735849								0.171526586621		
comparer		0.196335078534				1.26963350785	0.471204188482	0.157068062827			0.0916230366492	0.458115183246	0.379581151832	0.903141361257	0.183246073298	0.903141361257	0.916230366492	4.58115183246	22.4083769634							0.405759162304	2.35602094241	9.47643979058	2.32984293194		0.0523560209424					0.405759162304	9.47643979058	2.35602094241	0.994764397906	0.628272251309	9.47643979058	1.34816753927	4.69895287958	2.04188481675	11.557591623						9.47643979058
comparoir																			100.0																																
compartimenter																	18.9189189189		18.9189189189									2.7027027027	21.6216216216														18.9189189189		18.9189189189						
compasser																																											14.5833333333	14.5833333333	70.8333333333						
