;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
95;adorer;;adOrE;;;adOrEr;adOra;adOr6rô;adOr6rE;adOr6re;adOr6ra;adOr6rô;adOr6ra;adOrjô;adOrE;adOrje;adOrE;adOrE;adOrE;adOre;;;;adOras;;;adOrô;adOre;adOr;adOrâ;adOr6rjô;adOr6rE;adOr6rje;adOr6rE;adOr6rE;adOr6rE;adOrô;adOr;adOre;adOr;adOr;adOr;adOre;adOre;adOre;adOre;adOrjô;;;;adOr;adOr
96;adosser;;adOsE;;;adOsEr;adOsa;;;;;;;;adOsE;;;adOsE;adOsE;adOse;;;;;;;;adOse;ados;adOsâ;;;;;;adOs6rE;;ados;adOse;;ados;ados;adOse;adOse;adOse;adOse;;;;;;
97;adouber;;;;;;aduba;;;;;;;;;;;;;adube;;;;;;;;;;;;;;;;;;;;;;;;;;adube;;;;;;
98;adoucir;;;;;adusir;adusi;;;;;;adusira;;;;;adusisE;adusisE;adusir;;;;;;adusi;;adusise;adusi;adusisâ;;;;;;adusirE;;adusi;;adusi;adusis;adusi;adusi;adusi;adusi;adusi;;adusis;;;;adusis
99;adresser;adrEsam;adrEsE;;;adrEsEr;adrEsa;adrEs6rô;adrEs6rE;adrEs6re;adrEs6ra;adrEs6rô;adrEs6ra;adrEsjô;adrEsE;adrEsje;adrEsE;adrEsE;adrEsE;adrEse;;;;;adrEsas;adrEsa;adrEsô;adrEse;adrEs;adrEsâ;;adrEs6rE;;adrEs6rE;adrEs6rE;adrEs6rE;adrEsô;adrEs;adrEse;adrEs;adrEs;adrEs;adrEse;adrEse;adrEse;adrEse;;adrEs;;;;adrEs
100;aduler;;;;;;;;;;;;;;adylE;;;adylE;adylE;adyle;;;;;;;;;;;;;;;;;;;;;adyl;;;adyle;adyle;adyle;;;;;;
101;adultérer;;;;;;;;;;;;;;;;;adyltErE;;;;;;;;;;;;;;;;;;;;;;;;;adyltEre;;;adyltEre;;;;;;
102;advenir;;;;;;advê;;;;;;advjêdra;;;;;;adv6nE;adv6nir;;;;;;advê;;;;;;;;;;advjêdrE;;;;;advjEn;advjê;;;;;;;;;;advjEn
103;affabuler;;;;;;;;;;;;;;;;;;;afabyle;;;;;;;;;;;;;;;;;;afabyl;;afabyl;;afabyl;;;;afabyle;;;;;;
104;affadir;;;;;;afadi;;;;;;;;;;;afadisE;afadisE;afadir;;;;;;;;;;afadisâ;;;;;;;;;;;;;afadi;afadi;afadi;afadi;;afadis;;;;afadis
105;affaiblir;;;;;;afEbli;;;;;;afEblira;;afEblisE;;;afEblisE;afEblisE;afEblir;;;;;;;;;afEbli;afEblisâ;;;;;;;afEblisô;afEbli;afEblise;afEbli;afEblis;afEbli;afEbli;afEbli;afEbli;afEbli;;afEblis;;;afEblis;afEblis
106;affairer;;afErE;;;afErEr;afEra;;;;;;;afErjô;afErE;;;afErE;afErE;afEre;;;;;;;;;afEr;afErâ;;;;;afEr6rE;;afErô;afEr;;afEr;afEr;afEr;afEre;afEre;afEre;afEre;;;afErje;afEr;;
107;affaisser;;;;;afEsEr;afEsa;;;;;;;afEsjô;;;;afEsE;afEsE;afEse;;;;;;;;;afEs;afEsâ;;;;;afEs6rE;afEs6rE;;;afEse;;afEs;afEs;afEse;afEse;afEse;afEse;;;;;;
108;affaler;;afalE;;;afalEr;afala;;;;;;;;afalE;;;afalE;afalE;afale;;;afalasje;;;;;afale;afal;afalâ;;;;;;;afalô;afal;;;afal;afal;afale;afale;afale;afale;;;;;;
109;affamer;;;;;;;;;;;;afam6ra;;;;;afamE;afamE;afame;;;;;;;;afame;afam;afamâ;;;;;;;;afam;afame;;afam;afam;afame;afame;afame;afame;;;;;;
110;affecter;afEktam;afEktE;;;afEktEr;afEkta;;afEkt6rE;;;afEkt6rô;afEkt6ra;afEktjô;afEktE;afEktje;;afEktE;afEktE;afEkte;;;;;afEktas;afEkta;afEktô;afEkte;afEkt;afEktâ;;;afEkt6rje;;afEkt6rE;afEkt6rE;afEktô;afEkt;afEkte;;afEkt;afEkt;afEkte;afEkte;afEkte;afEkte;;afEkt;;;;
111;affectionner;;;;;;;;;;;;;;afEksjOnE;;;afEksjOnE;afEksjOnE;afEksjOne;;;;;;;;afEksjOne;;afEksjOnâ;;;;;;;;afEksjOn;afEksjOne;;afEksjOn;afEksjOn;;afEksjOne;;afEksjOne;;;;;;
112;affermir;;;;;;afErmi;;;;;;afErmira;;;;;afErmisE;afErmisE;afErmir;;;;;;;;;;afErmisâ;;;;;;;;afErmi;;;afErmis;afErmi;;afErmi;afErmi;afErmi;;;;;;afErmis
113;afficher;;;;;afiSEr;afiSa;;afiS6rE;;;;afiS6ra;afiSjô;afiSE;;afiSE;afiSE;afiSE;afiSe;;;;;;afiSa;afiSô;afiSe;afiS;afiSâ;;;;;;afiS6rE;afiSô;afiS;afiSe;afiS;afiS;afiS;afiSe;afiSe;afiSe;afiSe;;;;afiS;;
114;affiler;;;;;;;;;;;;;;;;;;;afile;;;;;;;;;;;;;;;;;;;;;;afil;;afile;;;;;;;;
115;affilier;;;;;;afilja;;;;;;;;;;;afiljE;;afilje;;;;;;;;;;afiljâ;;;;;;;;;;afili;;;;afilje;afilje;afilje;;;;;;
116;affiner;;;;;;afina;;;;;;afin6ra;;;;;afinE;afinE;afine;;;;;;;;;;afinâ;;;;;;afin6rE;afinô;afin;;;afin;afin;afine;afine;;afine;;;;;;
117;affirmer;;afirmE;;;afirmEr;afirma;;afirm6rE;afirm6re;afirm6ra;afirm6rô;;afirmjô;afirmE;afirmje;afirmE;afirmE;afirmE;afirme;;;afirmasje;;;afirma;afirmô;afirme;afirm;afirmâ;;;afirm6rje;;;afirm6rE;afirmô;afirm;afirme;afirm;afirm;afirm;afirme;afirme;afirme;afirme;;;;;;afirm
118;affleurer;;;;;afl6rEr;afl6ra;;;;;;;;;;;afl6rE;afl6rE;afl6re;;;;;;afl6ra;;;afl9r;afl6râ;;;;;;;;;;;afl9r;afl9r;;;;afl6re;;;;;;
119;affliger;;;;;afliZEr;afliZa;;;;;;;;;;;afliZE;afliZE;afliZe;;;;afliZas;;;;afliZe;afliZ;afliZâ;;;;;;;;afliZ;;;afliZ;afliZ;;afliZe;afliZe;afliZe;;;;;;
120;affluer;;;;;aflyEr;aflya;;;;;;;;;;;aflyE;aflyE;aflye;;;;;;;;;;aflyâ;;;;;aflyrE;;;;;;afly;afly;;;;;;;;;;
121;affoler;;afOlE;;;afOlEr;afOla;;;;;afOl6rô;afOl6ra;;afOlE;afOlje;;afOlE;afOlE;afOle;;;;;;afOla;afOlô;afOle;afOl;afOlâ;;afOl6rE;;afOl6rE;;afOl6rE;afOlô;afOl;afOle;afOl;afOl;afOl;afOle;afOle;afOle;afOle;;;;;;
122;affouiller;;;;;;;;;;;;;;;;;;afujE;;;;;;;;;;;;;;;;;;;;;;;;;;;afuje;;;;;;
123;affranchir;;;;;;afrâSi;;;;;;;;afrâSisE;;afrâSisE;;afrâSisE;afrâSir;;;;;;;;;afrâSi;afrâSisâ;;;;;;afrâSirE;;afrâSi;;afrâSi;;afrâSi;afrâSi;afrâSi;afrâSi;afrâSi;;afrâSis;;;;afrâSis
124;affriander;;afriâdE;;;;;;;;;;;;;;;;;afriâde;;;;;;;;;;;;;;;;;;;;;;;;;afriâde;afriâde;;;;;;
125;affrioler;;;;;;;;;;;;;;;;;;afriOlE;afriOle;;;;;;;;;;afriOlâ;;;;;;afriOl6rE;;;;;;afriOl;;;afriOle;;;;;;;
126;affronter;;afrôtE;;;afrôtEr;afrôta;afrôt6rô;afrôt6rE;afrôt6re;afrôt6ra;afrôt6rô;afrôt6ra;afrôtjô;afrôtE;afrôtje;afrôtE;afrôtE;afrôtE;afrôte;;;;;;;afrôtô;afrôte;afrôt;afrôtâ;;afrôt6rE;;afrôt6rE;afrôt6rE;afrôt6rE;afrôtô;afrôt;afrôte;afrôt;afrôt;afrôt;afrôte;afrôte;afrôte;afrôte;;;;;;afrôt
127;affréter;;;;;;;afrEt6rô;;;;;;;;;;;;afrEte;;;;;;;;afrEte;;;;;;;;;;afrEt;afrEte;;;afrEt;;;;afrEte;;;;;;afrEt
128;affubler;;;;;;afybla;;;;;;;;;;;;afyblE;afyble;;;;;;;;;;afyblâ;;afybl6rE;;;;afybl6rE;afyblô;afybl;;;afybl;afybl;afyble;afyble;afyble;afyble;;;;;;
129;affûter;;;;;;afyta;;afyt6rE;;;;;;;;;;afytE;afyte;;;;;;afyta;;afyte;afyt;afytâ;;;;;;;;afyt;;;;afyt;afyte;afyte;afyte;afyte;;;;;;
130;agacer;;;;;agasEr;agasa;agas6rô;;;agas6ra;agas6rô;agas6ra;;agasE;;;agasE;agasE;agase;;;;;;;;agase;agas;agasâ;;;;;;agas6rE;;agas;agase;agas;agas;agas;agase;agase;agase;agase;;;;;;
131;agencer;;;;;;aZâsa;;;;;;;;;;;aZâsE;aZâsE;aZâse;;;;;;;;;;aZâsâ;;;;;;;;aZâs;;;;aZâs;aZâse;aZâse;aZâse;aZâse;;;;;;
132;agenouiller;;aZ6nujE;;;aZ6nujEr;aZ6nuja;;;;;aZ6nuj6rô;aZ6nuj6ra;;aZ6nujE;;;aZ6nujE;aZ6nujE;aZ6nuje;;;;;;aZ6nuja;aZ6nujô;aZ6nuje;aZ6nuj;aZ6nujâ;;;;;;;aZ6nujô;aZ6nuj;aZ6nuje;aZ6nuj;aZ6nuj;aZ6nuj;aZ6nuje;aZ6nuje;aZ6nuje;aZ6nuje;;;;;;aZ6nuj
133;agglomérer;;;;;;;;;;;aglOmEr6rô;aglOmEr6ra;;;;;aglOmErE;;aglOmEre;;;;;;;;;;aglOmErâ;;;;;;;;;;;aglOmEr;aglOmEr;aglOmEre;aglOmEre;aglOmEre;aglOmEre;;;;;;
134;agglutiner;;;;;aglytinEr;aglytina;;;;;;;;;;;aglytinE;aglytinE;aglytine;;;;;;;;aglytine;;aglytinâ;;;;;;;;;;;aglytin;aglytin;aglytine;aglytine;aglytine;aglytine;;;;;;
135;aggraver;;agravE;;;agravEr;agrava;;;;;;agrav6ra;;;agravje;;agravE;agravE;agrave;;;;;;;agravô;agrave;agrav;agravâ;;;agrav6rje;;;agrav6rE;agravô;agrav;agrave;;agrav;agrav;agrave;agrave;agrave;agrave;;;;;;
136;agir;aZim;;;aZi;aZir;aZi;aZirô;aZirE;aZire;aZira;aZirô;aZira;aZisjô;aZisE;aZisje;aZisE;aZisE;aZisE;aZir;;;;;;aZi;aZisô;aZise;aZi;aZisâ;;aZirE;aZirje;aZirE;aZirE;aZirE;aZisô;aZi;aZise;aZi;aZis;aZi;;;;aZi;;aZis;aZisje;aZis;;aZis
137;agiter;;aZitE;;;aZitEr;aZita;;aZit6rE;;;aZit6rô;aZit6ra;aZitjô;aZitE;aZitje;aZitE;aZitE;aZitE;aZite;;;;;aZitas;aZita;;aZite;aZit;aZitâ;;;aZit6rje;;;aZit6rE;aZitô;aZit;aZite;aZit;aZit;aZit;aZite;aZite;aZite;aZite;;;;;;
138;agneler;;;;;;aJ6la;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;agonir;;;;;agOnir;agOni;;;;;;;;;;;;agOnisE;agOnir;;;;;;;;;;;;;;;;;;;;;;agOni;;agOni;;;;;;;;
140;agoniser;;agOnizE;;;;agOniza;;;;;;;;agOnizE;agOnizje;;agOnizE;agOnizE;agOnize;;;;;;;;agOnize;agOniz;agOnizâ;;;;;;;;agOniz;;;agOniz;agOniz;;;;;;;;;;
141;agrafer;;;;;;agrafa;;agraf6rE;;;;;;;;;;agrafE;agrafe;;;;;;;agrafô;agrafe;agraf;agrafâ;;;;;;;;agraf;agrafe;agraf;agraf;agraf;agrafe;agrafe;agrafe;agrafe;;;;;;
142;agrandir;;;;;agrâdir;agrâdi;;agrâdirE;;;agrâdirô;agrâdira;;;;;agrâdisE;agrâdisE;agrâdir;;;;;;agrâdi;agrâdisô;agrâdise;agrâdi;agrâdisâ;;;;;;agrâdirE;;agrâdi;agrâdise;agrâdi;agrâdis;agrâdi;agrâdi;agrâdi;agrâdi;agrâdi;;;;;;
143;agresser;;;;;;agrEsa;;;;;;;agrEsjô;agrEsE;;agrEsE;agrEsE;agrEsE;agrEse;;;;;;;;;agrEs;agrEsâ;;;;;agrEs6rE;agrEs6rE;;agrEs;agrEse;;agrEs;agrEs;agrEse;agrEse;agrEse;agrEse;;;;;;
144;agripper;;agripE;;;agripEr;agripa;;;;;;;agripjô;agripE;;agripE;agripE;agripE;agripe;;;;;;;;agripe;agrip;agripâ;;;;;;;;agrip;agripe;agrip;agrip;agrip;agripe;agripe;agripe;agripe;;;;;;
145;agréer;;;;;;agrEa;;;;;;agrEra;agrEjô;agrEE;;;agrEE;agrEE;agrEe;;;;;;;;agrEe;;;;;;;;agrErE;;agre;agrEe;agre;agre;agre;agrEe;agrEe;agrEe;agrEe;;;;;;
146;agréger;;;;;;;;;;;;;;;;;agrEZE;agrEZE;agrEZe;;;;;;;;;;;;;;;;;;;;;agrEZ;agrEZ;agrEZe;agrEZe;agrEZe;agrEZe;;;;;;
147;agrémenter;;;;;;agrEmâta;;;;;;;;;;;agrEmâtE;agrEmâtE;agrEmâte;;;;;;;;;;agrEmâtâ;;;;;;;;;;;agrEmât;agrEmât;agrEmâte;agrEmâte;agrEmâte;agrEmâte;;;;;;
148;aguerrir;;;;;;;;;;;;agErira;;;;;;agErisE;agErir;;;;;;;;;;;;;;;;;;;;;;agEri;agEri;agEri;agEri;agEri;;;;;;
149;aguicher;;;;;;;;;;;;;;;;;;agiSE;agiSe;;;;;;;;;;;;;;;;;;;;;agiS;agiS;;;;;;;;;;
150;ahaner;;;;;;aana;;;;;;;;;;;aanE;aanE;aane;;;;;;;;;;aanâ;;;;;;;;aan;;;aan;aan;;;;;;;;;;
151;ahurir;;;;;;ayri;;;;;;;;;;;;ayrisE;ayrir;;;;;;;;;;ayrisâ;;;;;;;;;;;;ayri;ayri;;ayri;ayri;;;;;;
152;aider;;EdE;Edat;Eda;EdEr;Eda;Ed6rô;Ed6rE;Ed6re;Ed6ra;Ed6rô;Ed6ra;Edjô;EdE;Edje;EdE;EdE;EdE;Ede;Edasjô;;;Edas;Edas;Eda;Edô;Ede;Ed;Edâ;Ed6rjô;Ed6rE;Ed6rje;Ed6rE;Ed6rE;Ed6rE;Edô;Ed;Ede;Ed;Ed;Ed;Ede;Ede;Ede;Ede;Edjô;Ed;Edje;Ed;Ed;Ed
153;aigrir;;;;;Egrir;Egri;;;;;;;;;;;EgrisE;EgrisE;Egrir;;;;;;;;;;;;;;;;;;;;;Egris;Egri;;Egri;Egri;Egri;;;;;;
154;aiguiller;;;;;;EgHija;;;;;;;;;;;;;EgHije;;;;;;;EgHijô;;EgHij;EgHijâ;;;;;;;;EgHij;;EgHij;;EgHij;EgHije;EgHije;EgHije;EgHije;;;;EgHij;;
155;aiguillonner;;;;;;;;;;;;;;;;;EgHijOnE;EgHijOnE;EgHijOne;;;;;;;;;EgHijOn;EgHijOnâ;;;;;;;;EgHijOn;;;EgHijOn;EgHijOn;EgHijOne;EgHijOne;EgHijOne;EgHijOne;;;;;;
156;aiguiser;;EgizE;;Egiza;EgizEr;Egiza;;Egiz6rE;;;;Egiz6ra;Egizjô;;Egizje;;EgizE;EgizE;Egize;;;;;;;Egizô;Egize;Egiz;Egizâ;;;;;;;;Egiz;Egize;;Egiz;Egiz;Egize;Egize;Egize;Egize;;;;;;
157;ailler;;;;;;;;;;;;;ajô;ajE;;;;;aje;;;;;;;;;;;;;;;;;ajô;;;;;;;aje;aje;aje;;;;;;
158;aimanter;;;;;;;;;;;;;;;;;EmâtE;EmâtE;Emâte;;;;;;;;;;;;;;;;;;Emât;;;;Emât;Emâte;Emâte;Emâte;Emâte;;;;;;
159;aimer;Emam;EmE;Emat;Ema;EmEr;Ema;Em6rô;Em6rE;Em6re;Em6ra;Em6rô;Em6ra;Emjô;EmE;Emje;EmE;EmE;EmE;Eme;Emasjô;Emas;Emasje;Emas;Emas;Ema;Emô;Eme;Em;Emâ;Em6rjô;Em6rE;Em6rje;Em6rE;Em6rE;Em6rE;Emô;Em;Eme;Em;Em;Em;Eme;Eme;Eme;Eme;Emjô;Em;Emje;Em;Em;Em
160;ajourer;;;;;;;;;;;;;;;;;aZurE;aZurE;;;;;;;;;;;aZurâ;;;;;;;;;;;;;aZure;aZure;aZure;aZure;;;;;;
161;ajourner;;;;;;aZurna;;;;;;;;;;;;aZurnE;aZurne;;;;;;;;aZurne;aZurn;;;;;;;;;aZurn;;;;aZurn;;aZurne;aZurne;aZurne;;;;;;
162;ajouter;;aZutE;aZutat;;aZutEr;aZuta;aZut6rô;aZut6rE;aZut6re;aZut6ra;aZut6rô;aZut6ra;aZutjô;aZutE;aZutje;aZutE;aZutE;aZutE;aZute;;;;;aZutas;aZuta;aZutô;aZute;aZut;aZutâ;;aZut6rE;;aZut6rE;aZut6rE;aZut6rE;aZutô;aZut;aZute;aZut;aZut;aZut;aZute;aZute;aZute;aZute;;aZut;;;;aZut
163;ajuster;;;;;aZystEr;aZysta;;aZyst6rE;;;;;;aZystE;;aZystE;aZystE;aZystE;aZyste;;;;;;;aZystô;aZyste;aZyst;aZystâ;;;;;;;aZystô;aZyst;aZyste;;aZyst;aZyst;aZyste;aZyste;aZyste;aZyste;;;;;;
164;alanguir;;;;;;alâgi;;;;;;;;;;;alâgisE;alâgisE;alâgir;;;;;;;;;;alâgisâ;;;;;;;;;;alâgi;alâgis;alâgi;alâgi;alâgi;;alâgi;;;;;;
165;alarmer;;alarmE;;;;alarma;;;;;;;;;;;alarmE;alarmE;alarme;;;;;;;;alarme;alarm;alarmâ;;;;;alarm6rE;alarm6rE;;alarm;alarme;alarm;;alarm;alarme;alarme;alarme;alarme;;;;;;
166;alcaliniser;;;;;;;;;;;;;;;;;;;alkalinize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;alcooliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alkOliz;alkOlize;alkOlize;alkOlize;alkOlize;;;;;;
168;alentir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alâti;;;;;alâti;alâti;alâti;alâti;;;;;;
169;alerter;;;;;alErtEr;alErta;;alErt6rE;alErt6re;;alErt6rô;alErt6ra;alErtjô;;;;;alErtE;alErte;;;;;;alErta;alErtô;alErte;alErt;alErtâ;alErt6rjô;alErt6rE;;;;alErt6rE;alErtô;alErt;alErte;alErt;alErt;alErt;alErte;alErte;alErte;alErte;;;;;;alErt
170;aligner;;;;;aliJEr;aliJa;aliJ6rô;;aliJ6re;;aliJ6rô;aliJ6ra;;aliJE;;aliJE;aliJE;aliJE;aliJe;;;;;;;aliJô;aliJe;aliJ;aliJâ;;;;;aliJ6rE;;aliJô;aliJ;aliJe;aliJ;aliJ;aliJ;aliJe;aliJe;aliJe;aliJe;;;;;;
171;alimenter;;;;;alimâtEr;alimâta;;;;;;alimât6ra;;alimâtE;;;alimâtE;alimâtE;alimâte;;;;;;;alimâtô;alimâte;alimât;alimâtâ;;;;;;;alimâtô;alimât;alimâte;;alimât;alimât;alimâte;alimâte;alimâte;alimâte;;;;;;
172;aliter;;alitE;;;;alita;;;;;;;;;;;;alitE;alite;;;;;;;;;;;;;;;;;;;;;;;alite;alite;;alite;;;;;;
173;aliéner;;;;;;aljEna;;;aljEn6re;;;;;;aljEnje;;;;aljEne;;;;;;aljEna;;;;aljEnâ;;;;;;aljEn6rE;;aljEn;;;;aljEn;aljEne;aljEne;aljEne;aljEne;;;;;;
174;allaiter;;;;;;;;;;;;;;alEtE;;;;alEtE;alEte;;;;;;;;;alEt;alEtâ;;;;;;alEt6rE;;alEt;;;alEt;alEt;;alEte;alEte;alEte;;;;;;
175;aller;alam;alE;alat;ala;alEr;ala;irô;irE;ire;ira;irô;ira;aljô;alE;alje;alE;alE;alE;ale;alasjô;alas;alasje;alas;alas;ala;alô;ale;va;alâ;irjô;irE;irje;irE;irE;irE;alô;vE;ale;va;vô;va;ale;ale;ale;ale;aljô;aj;alje;aj;aj;aj
176;allier;;;;;;alja;;;;;;alira;;;;;;aljE;alje;;;;;;alja;;;ali;aljâ;;;;;;alirE;;ali;;;ali;ali;alje;alje;alje;alje;;;;;;
177;allonger;alôZam;alôZE;alôZat;;alôZEr;alôZa;;alôZ6rE;;alôZ6ra;;alôZ6ra;alôZjô;alôZE;alôZje;alôZE;alôZE;alôZE;alôZe;;;;;;alôZa;alôZô;alôZe;alôZ;alôZâ;alôZ6rjô;alôZ6rE;;alôZ6rE;alôZ6rE;alôZ6rE;alôZô;alôZ;alôZe;alôZ;alôZ;alôZ;alôZe;alôZe;alôZe;alôZe;;alôZ;alôZje;alôZ;;
178;allouer;;;;;;alua;;;;;;;;;;;;aluE;alue;;;;;;;;;;aluâ;;;;;;alurE;;alu;;;;alu;;alue;alue;alue;;;;;;
179;allumer;alymam;alymE;;;alymEr;alyma;alym6rô;alym6rE;alym6re;alym6ra;alym6rô;alym6ra;alymjô;alymE;alymje;alymE;alymE;alymE;alyme;;;;;alymas;alyma;alymô;alyme;alym;alymâ;;alym6rE;;;alym6rE;alym6rE;alymô;alym;alyme;alym;alym;alym;alyme;alyme;alyme;alyme;;;;alym;;
180;allécher;;;;;;alESa;;;;;;;;;;;;alESE;alESe;;;;;;;;;;alESâ;;;;;;alES6rE;;;;;;alES;;alESe;alESe;alESe;;;;;;
181;alléger;;;;;;alEZa;;;;;;alEZ6ra;;alEZE;;;alEZE;alEZE;alEZe;;;;;;;;alEZe;alEZ;alEZâ;;;;;;alEZ6rE;;alEZ;alEZe;;alEZ;alEZ;alEZe;alEZe;alEZe;alEZe;;;;;;
182;allégoriser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alEgOrize;;;;;;
183;alléguer;;;;;;alEga;;;;;;alEg6ra;;alEgE;;;alEgE;alEgE;alEge;;;;;;;;;;alEgâ;;;;;;;;alEg;;;;alEg;;alEge;;alEge;;;;;;
184;alourdir;;;;;alurdir;alurdi;;alurdirE;;alurdira;;;;;;;alurdisE;alurdisE;alurdir;;;;;;alurdi;;;alurdi;alurdisâ;;;;;alurdirE;;;alurdi;;;alurdis;alurdi;alurdi;alurdi;alurdi;alurdi;;;;;;
185;alpaguer;;;;;;;;;;;;;;;;;;alpagE;alpage;;;;;;;;;;;;;;;;alpag6rE;;alpag;;;alpag;alpag;;alpage;alpage;alpage;;;;;;
186;alphabétiser;;;;;;;;;;;;;;;;;;;alfabEtize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;alterner;;;;;altErnEr;altErna;;;;;;altErn6ra;altErnjô;;;;altErnE;altErnE;altErne;;;;;;;;altErne;altErn;altErnâ;;;;;;;;altErn;altErne;;altErn;altErn;altErne;altErne;altErne;altErne;;;;altErn;;
188;altérer;;;;;altErEr;altEra;;;;;altEr6rô;altEr6ra;;;altErje;;altErE;altErE;altEre;;;;;;altEra;;;altEr;altErâ;;;;;;;;altEr;altEre;;altEr;altEr;altEre;altEre;altEre;altEre;;;;;;
189;alunir;;;;;;;;;;;;alynira;;;;;;;alynir;;;;;;;;;;;;;;;;;;;;;;;;;;alyni;;;;;;
190;aléser;;;;;;;;;;;;;;;;;;alEzE;alEze;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;amadouer;;;;;;amadua;;;;amadura;;;;;;;amaduE;amaduE;amadue;;;;;;;;;amadu;amaduâ;;;;;;;;amadu;amadue;;;amadu;;;;amadue;;;amaduje;;;
192;amaigrir;;;;;;amEgri;;;;;;;;;;;;amEgrisE;;;;;;;;;;;;;;;;;;;;;;;amEgri;amEgri;amEgri;;amEgri;;;;;;
193;amalgamer;;;;;;;;;;;;;;amalgamE;;;amalgamE;amalgamE;amalgame;;;;;;;;;;amalgamâ;;;;;;;;;amalgame;;;amalgam;amalgame;amalgame;amalgame;amalgame;;;;;;
194;amarrer;;amarE;;;;amara;;;;;;;;amarE;;;amarE;amarE;amare;;;;;;;;amare;amar;amarâ;;;;;;;;amar;;amar;amar;amar;amare;amare;amare;amare;;;;;;
195;amasser;;amasE;;;amasEr;amasa;;;;;;amas6ra;;;;;amasE;amasE;amase;;;;;;;;amase;amas;amasâ;;;amas6rje;;;;amasô;amas;amase;;amas;amas;amase;amase;amase;amase;;;;;;
196;amatir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amati;;;;;;
197;ambitionner;;;;;;;;;;;;;;âbisjOnE;;;;âbisjOnE;âbisjOne;;;;;;;;;;âbisjOnâ;;;;;;;;âbisjOn;âbisjOne;;âbisjOn;âbisjOn;;;;âbisjOne;;;;;;
198;ambler;;;;;;;;;;;;;;;;;;;âble;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;ambrer;;;;âbra;;;;;;;;;;;;;;;âbre;;;;;;;;;;;;;;;;;;;;;;;âbre;âbre;âbre;âbre;;;;;;
200;amender;;amâdE;;;;;;;amâd6re;;;;;;;;;amâdE;amâde;;;;;;amâda;;amâde;;;;;;;;;;amâd;amâde;;amâd;amâd;;amâde;;amâde;;;;amâd;;
201;amener;;am6nE;;;am6nEr;am6na;amEn6rô;amEn6rE;amEn6re;amEn6ra;amEn6rô;amEn6ra;am6njô;am6nE;am6nje;am6nE;am6nE;am6nE;am6ne;;;;;;am6na;am6nô;am6ne;amEn;am6nâ;amEn6rjô;amEn6rE;amEn6rje;amEn6rE;amEn6rE;amEn6rE;am6nô;amEn;am6ne;amEn;amEn;amEn;am6ne;am6ne;am6ne;am6ne;;amEn;;amEn;amEn;amEn
202;amenuiser;;;;;am6nHizEr;;;;;;;;;;;;am6nHizE;am6nHizE;am6nHize;;;;;;;;;;am6nHizâ;;;;;;am6nHiz6rE;;;;;am6nHiz;am6nHiz;;am6nHize;am6nHize;am6nHize;;;;am6nHiz;;
203;amerrir;;;;;;amEri;;;;;;;;;;;;;amErir;;;;;;;;;;;;;;;;;;;;;;amEri;;;;amEri;;;;;;
204;ameuter;;;;;;am6ta;;;;;;am6t6ra;;;;;am6tE;am6tE;am6te;am6tasjô;;;;;am6ta;;;am2t;am6tâ;;;;;;am6t6rE;;am2t;;;am2t;am2t;am6te;am6te;am6te;am6te;;;;;;
205;amidonner;;;;;;;;;;;;;;;;;amidOnE;;amidOne;;;;;;;;amidOne;;;;;;;;;;;amidOne;;amidOn;;amidOne;amidOne;amidOne;amidOne;;;;;;
206;amincir;;;;;;amêsi;;;;;;;;;;;amêsisE;amêsisE;amêsir;;;;;;;;;;amêsisâ;;;;;;;;;;;amêsis;amêsi;amêsi;amêsi;;amêsi;;;;;;
207;amnistier;;;;;;;amnistirô;;;;;;;;;;;;amnistje;;;;;;;;;;;;;;;;;;amnisti;;;;amnisti;;amnistje;amnistje;amnistje;;;;;;
208;amocher;;;;;;;;;;;;;;;;;;amOSE;amOSe;;;;;;;;amOSe;amOS;;;;;;;;;amOS;amOSe;;;amOS;;amOSe;amOSe;amOSe;;;;;;
209;amoindrir;;;;;;amwêdri;;;;;;amwêdrira;;;;;;amwêdrisE;amwêdrir;;;;;;;;;;;;;;;;;;;;amwêdri;;amwêdri;amwêdri;amwêdri;amwêdri;amwêdri;;;;;;
